timestamp,dpid,port_no,rx_bytes,tx_bytes,rx_vazao_bps,tx_vazao_bps,anomalia
2026-07-11 13:26:54.193,2,2,866,8828,0.0,2220.41,0
2026-07-11 13:26:54.193,2,3,192871521,7894,98464.53,2220.41,0
2026-07-11 13:26:55.222,1,1,192932913,9950,0.0,0.0,0
2026-07-11 13:26:55.222,1,2,1930,9430,0.0,0.0,0
2026-07-11 13:26:55.222,1,3,8188,192884931,2287.11,104320.0,0
2026-07-11 13:26:55.222,2,1,866,9208,0.0,2287.11,0
2026-07-11 13:26:55.222,2,4,14497,64526242,326.73,104320.0,0
2026-07-11 13:26:55.222,2,2,866,9122,0.0,2287.11,0
2026-07-11 13:26:55.222,2,3,192884931,8188,104320.0,2287.11,0
2026-07-11 13:26:56.241,1,1,192932913,9950,0.0,0.0,0
2026-07-11 13:26:56.241,1,2,1930,9430,0.0,0.0,0
2026-07-11 13:26:56.241,1,3,8608,192898341,3297.8,105294.19,0
2026-07-11 13:26:56.241,2,1,866,9558,0.0,2748.17,0
2026-07-11 13:26:56.241,2,4,14497,64539722,0.0,105843.83,0
2026-07-11 13:26:56.241,2,2,866,9542,0.0,3297.8,0
2026-07-11 13:26:56.241,2,3,192898341,8608,105294.19,3297.8,0
2026-07-11 13:26:57.269,1,1,192932913,10010,0.0,466.77,0
2026-07-11 13:26:57.269,1,2,1930,9490,0.0,466.77,0
2026-07-11 13:26:57.269,1,3,8920,192908831,2427.22,81607.51,0
2026-07-11 13:26:57.269,2,1,866,9870,0.0,2427.22,0
2026-07-11 13:26:57.269,2,4,14539,64550212,326.74,81607.51,0
2026-07-11 13:26:57.269,2,2,866,9854,0.0,2427.22,0
2026-07-11 13:26:57.269,2,3,192908831,8920,81607.51,2427.22,0
2026-07-11 13:26:58.289,1,1,192932913,10010,0.0,0.0,0
2026-07-11 13:26:58.289,1,2,1930,9490,0.0,0.0,0
2026-07-11 13:26:58.289,1,3,10433,192920751,11868.51,93504.73,0
2026-07-11 13:26:58.289,2,1,866,10094,0.0,1757.14,0
2026-07-11 13:26:58.289,2,4,14581,64554682,329.46,35064.27,0
2026-07-11 13:26:58.289,2,2,866,10078,0.0,1757.14,0
2026-07-11 13:26:58.289,2,3,192920751,10433,93504.73,11868.51,0
2026-07-11 13:26:59.305,1,1,192932913,10010,0.0,0.0,0
2026-07-11 13:26:59.305,1,2,1930,9490,0.0,0.0,0
2026-07-11 13:26:59.305,1,3,12382,192934161,15342.14,105560.87,0
2026-07-11 13:26:59.305,2,1,866,10234,0.0,1102.05,0
2026-07-11 13:26:59.305,2,4,14623,64554752,330.62,551.03,0
2026-07-11 13:26:59.305,2,2,866,10218,0.0,1102.05,0
2026-07-11 13:26:59.305,2,3,192934161,12972,105560.87,19986.51,0
2026-07-11 13:27:00.336,1,1,192934173,11802,9782.14,13912.38,0
2026-07-11 13:27:00.336,1,2,1930,11240,0.0,13586.31,0
2026-07-11 13:27:00.336,1,3,16479,192935603,31807.5,11195.12,0
2026-07-11 13:27:00.336,2,1,866,10598,0.0,2825.95,0
2026-07-11 13:27:00.336,2,4,14693,64559334,543.45,35572.85,0
2026-07-11 13:27:00.336,2,2,866,10512,0.0,2282.5,0
2026-07-11 13:27:00.336,2,3,192935603,16479,11195.12,27226.97,0
2026-07-11 13:27:01.361,1,1,192935277,21319,8613.73,74254.37,0
2026-07-11 13:27:01.361,1,2,1930,11870,0.0,4915.44,0
2026-07-11 13:27:01.361,1,3,18703,192936707,17352.29,8613.73,0
2026-07-11 13:27:01.361,2,1,866,10934,0.0,2621.57,0
2026-07-11 13:27:01.361,2,4,16763,64578228,16150.74,147416.42,0
2026-07-11 13:27:01.361,2,2,866,10848,0.0,2621.57,0
2026-07-11 13:27:01.361,2,3,192936707,18703,8613.73,17352.29,0
2026-07-11 13:27:02.385,1,1,192935277,21319,0.0,0.0,0
2026-07-11 13:27:02.385,1,2,1930,11870,0.0,0.0,0
2026-07-11 13:27:02.385,1,3,18703,192936707,0.0,0.0,0
2026-07-11 13:27:02.385,2,1,866,10934,0.0,0.0,0
2026-07-11 13:27:02.385,2,4,16823,64578228,468.7,0.0,0
2026-07-11 13:27:02.385,2,2,866,10848,0.0,0.0,0
2026-07-11 13:27:02.385,2,3,192936707,18703,0.0,0.0,0
2026-07-11 13:27:03.407,1,1,192935277,21319,0.0,0.0,0
2026-07-11 13:27:03.407,1,2,1930,11870,0.0,0.0,0
2026-07-11 13:27:03.407,1,3,18703,192936707,0.0,0.0,0
2026-07-11 13:27:03.407,2,1,866,10934,0.0,0.0,0
2026-07-11 13:27:03.407,2,4,16823,64578228,0.0,0.0,0
2026-07-11 13:27:03.407,2,2,866,10848,0.0,0.0,0
2026-07-11 13:27:03.407,2,3,192936707,18703,0.0,0.0,0
2026-07-11 13:27:04.431,1,1,192935277,21319,0.0,0.0,0
2026-07-11 13:27:04.431,1,2,1930,11870,0.0,0.0,0
2026-07-11 13:27:04.431,1,3,18703,192936707,0.0,0.0,0
2026-07-11 13:27:04.431,2,1,866,10934,0.0,0.0,0
2026-07-11 13:27:04.431,2,4,16823,64578228,0.0,0.0,0
2026-07-11 13:27:04.431,2,2,866,10848,0.0,0.0,0
2026-07-11 13:27:04.431,2,3,192936707,18703,0.0,0.0,0
2026-07-11 13:27:05.463,1,1,192935277,21319,0.0,0.0,0
2026-07-11 13:27:05.463,1,2,1930,11870,0.0,0.0,0
2026-07-11 13:27:05.463,1,3,18703,192936707,0.0,0.0,0
2026-07-11 13:27:05.463,2,1,866,10934,0.0,0.0,0
2026-07-11 13:27:05.463,2,4,16823,64578228,0.0,0.0,0
2026-07-11 13:27:05.463,2,2,866,10848,0.0,0.0,0
2026-07-11 13:27:05.463,2,3,192936707,18703,0.0,0.0,0
2026-07-11 13:27:06.492,1,1,192935277,21319,0.0,0.0,0
2026-07-11 13:27:06.492,1,2,1930,11870,0.0,0.0,0
2026-07-11 13:27:06.492,1,3,18703,192936707,0.0,0.0,0
2026-07-11 13:27:06.492,2,1,866,10934,0.0,0.0,0
2026-07-11 13:27:06.492,2,4,16823,64578228,0.0,0.0,0
2026-07-11 13:27:06.492,2,2,866,10848,0.0,0.0,0
2026-07-11 13:27:06.492,2,3,192936707,18703,0.0,0.0,0
2026-07-11 13:27:07.512,1,1,192935277,21379,0.0,470.16,0
2026-07-11 13:27:07.512,1,2,1930,11930,0.0,470.16,0
2026-07-11 13:27:07.512,1,3,18763,192936767,470.16,470.16,0
2026-07-11 13:27:07.512,2,1,866,10994,0.0,470.16,0
2026-07-11 13:27:07.512,2,4,16823,64578288,0.0,470.16,0
2026-07-11 13:27:07.512,2,2,866,10908,0.0,470.16,0
2026-07-11 13:27:07.512,2,3,192936767,18763,470.16,470.16,0
2026-07-11 13:27:08.537,1,1,192935277,21379,0.0,0.0,0
2026-07-11 13:27:08.537,1,2,1930,11930,0.0,0.0,0
2026-07-11 13:27:08.537,1,3,18763,192936767,0.0,0.0,0
2026-07-11 13:27:08.537,2,1,866,10994,0.0,0.0,0
2026-07-11 13:27:08.537,2,4,16823,64578288,0.0,0.0,0
2026-07-11 13:27:08.537,2,2,866,10908,0.0,0.0,0
2026-07-11 13:27:08.537,2,3,192936767,18763,0.0,0.0,0
2026-07-11 13:27:09.560,1,1,192935277,21379,0.0,0.0,0
2026-07-11 13:27:09.560,1,2,1930,11930,0.0,0.0,0
2026-07-11 13:27:09.560,1,3,18763,192936767,0.0,0.0,0
2026-07-11 13:27:09.560,2,1,866,10994,0.0,0.0,0
2026-07-11 13:27:09.560,2,4,16823,64578288,0.0,0.0,0
2026-07-11 13:27:09.560,2,2,866,10908,0.0,0.0,0
2026-07-11 13:27:09.560,2,3,192936767,18763,0.0,0.0,0
2026-07-11 13:27:10.581,1,1,192935277,21379,0.0,0.0,0
2026-07-11 13:27:10.581,1,2,1930,11930,0.0,0.0,0
2026-07-11 13:27:10.581,1,3,18763,192936767,0.0,0.0,0
2026-07-11 13:27:10.581,2,1,866,10994,0.0,0.0,0
2026-07-11 13:27:10.581,2,4,16823,64578288,0.0,0.0,0
2026-07-11 13:27:10.581,2,2,866,10908,0.0,0.0,0
2026-07-11 13:27:10.581,2,3,192936767,18763,0.0,0.0,0
2026-07-11 13:27:11.602,1,1,192935277,21379,0.0,0.0,0
2026-07-11 13:27:11.602,1,2,1930,11930,0.0,0.0,0
2026-07-11 13:27:11.602,1,3,18763,192936767,0.0,0.0,0
2026-07-11 13:27:11.602,2,1,866,10994,0.0,0.0,0
2026-07-11 13:27:11.602,2,4,16823,64578288,0.0,0.0,0
2026-07-11 13:27:11.602,2,2,866,10908,0.0,0.0,0
2026-07-11 13:27:11.602,2,3,192936767,18763,0.0,0.0,0
2026-07-11 13:27:12.622,1,1,192935277,21379,0.0,0.0,0
2026-07-11 13:27:12.622,1,2,1930,11930,0.0,0.0,0
2026-07-11 13:27:12.622,1,3,18763,192936767,0.0,0.0,0
2026-07-11 13:27:12.622,2,1,866,10994,0.0,0.0,0
2026-07-11 13:27:12.622,2,4,16883,64578288,470.37,0.0,0
2026-07-11 13:27:12.622,2,2,866,10908,0.0,0.0,0
2026-07-11 13:27:12.622,2,3,192936767,18763,0.0,0.0,0
2026-07-11 13:27:13.647,1,1,192935277,21379,0.0,0.0,0
2026-07-11 13:27:13.647,1,2,1930,11930,0.0,0.0,0
2026-07-11 13:27:13.647,1,3,18763,192936767,0.0,0.0,0
2026-07-11 13:27:13.647,2,1,866,10994,0.0,0.0,0
2026-07-11 13:27:13.647,2,4,16883,64578288,0.0,0.0,0
2026-07-11 13:27:13.647,2,2,866,10908,0.0,0.0,0
2026-07-11 13:27:13.647,2,3,192936767,18763,0.0,0.0,0
2026-07-11 13:27:14.671,1,1,192935277,21379,0.0,0.0,0
2026-07-11 13:27:14.671,1,2,1930,11930,0.0,0.0,0
2026-07-11 13:27:14.671,1,3,18763,192936767,0.0,0.0,0
2026-07-11 13:27:14.671,2,1,866,10994,0.0,0.0,0
2026-07-11 13:27:14.671,2,4,16883,64578288,0.0,0.0,0
2026-07-11 13:27:14.671,2,2,866,10908,0.0,0.0,0
2026-07-11 13:27:14.671,2,3,192936767,18763,0.0,0.0,0
2026-07-11 13:27:15.697,1,1,192935277,21379,0.0,0.0,0
2026-07-11 13:27:15.697,1,2,1930,11930,0.0,0.0,0
2026-07-11 13:27:15.697,1,3,18763,192936767,0.0,0.0,0
2026-07-11 13:27:15.697,2,1,866,10994,0.0,0.0,0
2026-07-11 13:27:15.697,2,4,16883,64578288,0.0,0.0,0
2026-07-11 13:27:15.697,2,2,866,10908,0.0,0.0,0
2026-07-11 13:27:15.697,2,3,192936767,18763,0.0,0.0,0
2026-07-11 13:27:16.718,1,1,192935277,21379,0.0,0.0,0
2026-07-11 13:27:16.718,1,2,1930,11930,0.0,0.0,0
2026-07-11 13:27:16.718,1,3,18763,192936767,0.0,0.0,0
2026-07-11 13:27:16.718,2,1,866,10994,0.0,0.0,0
2026-07-11 13:27:16.718,2,4,16883,64578288,0.0,0.0,0
2026-07-11 13:27:16.718,2,2,866,10908,0.0,0.0,0
2026-07-11 13:27:16.718,2,3,192936767,18763,0.0,0.0,0
2026-07-11 13:27:17.740,1,1,192935277,21439,0.0,470.04,0
2026-07-11 13:27:17.740,1,2,1930,11990,0.0,470.04,0
2026-07-11 13:27:17.740,1,3,18823,192936827,470.04,470.04,0
2026-07-11 13:27:17.740,2,1,866,11054,0.0,470.04,0
2026-07-11 13:27:17.740,2,4,16883,64578348,0.0,470.04,0
2026-07-11 13:27:17.740,2,2,866,10968,0.0,470.04,0
2026-07-11 13:27:17.740,2,3,192936827,18823,470.04,470.04,0
2026-07-11 13:27:18.761,1,1,192935277,21439,0.0,0.0,0
2026-07-11 13:27:18.761,1,2,1930,11990,0.0,0.0,0
2026-07-11 13:27:18.761,1,3,18823,192936827,0.0,0.0,0
2026-07-11 13:27:18.761,2,1,866,11054,0.0,0.0,0
2026-07-11 13:27:18.761,2,4,16883,64578348,0.0,0.0,0
2026-07-11 13:27:18.761,2,2,866,10968,0.0,0.0,0
2026-07-11 13:27:18.761,2,3,192936827,18823,0.0,0.0,0
2026-07-11 13:27:19.785,1,1,192935277,21439,0.0,0.0,0
2026-07-11 13:27:19.785,1,2,1930,11990,0.0,0.0,0
2026-07-11 13:27:19.785,1,3,18823,192936827,0.0,0.0,0
2026-07-11 13:27:19.785,2,1,866,11054,0.0,0.0,0
2026-07-11 13:27:19.785,2,4,16883,64578348,0.0,0.0,0
2026-07-11 13:27:19.785,2,2,866,10968,0.0,0.0,0
2026-07-11 13:27:19.785,2,3,192936827,18823,0.0,0.0,0
2026-07-11 13:27:20.807,1,1,192935277,21439,0.0,0.0,0
2026-07-11 13:27:20.807,1,2,1930,11990,0.0,0.0,0
2026-07-11 13:27:20.807,1,3,18823,192936827,0.0,0.0,0
2026-07-11 13:27:20.807,2,1,866,11054,0.0,0.0,0
2026-07-11 13:27:20.807,2,4,16883,64578348,0.0,0.0,0
2026-07-11 13:27:20.807,2,2,866,10968,0.0,0.0,0
2026-07-11 13:27:20.807,2,3,192936827,18823,0.0,0.0,0
2026-07-11 13:27:21.830,1,1,192935277,21439,0.0,0.0,0
2026-07-11 13:27:21.830,1,2,1930,11990,0.0,0.0,0
2026-07-11 13:27:21.830,1,3,18823,192936827,0.0,0.0,0
2026-07-11 13:27:21.830,2,1,866,11054,0.0,0.0,0
2026-07-11 13:27:21.830,2,4,16943,64578348,468.92,0.0,0
2026-07-11 13:27:21.830,2,2,866,10968,0.0,0.0,0
2026-07-11 13:27:21.830,2,3,192936827,18823,0.0,0.0,0
2026-07-11 13:27:22.852,1,1,192935277,21439,0.0,0.0,0
2026-07-11 13:27:22.852,1,2,1930,11990,0.0,0.0,0
2026-07-11 13:27:22.852,1,3,18823,192936827,0.0,0.0,0
2026-07-11 13:27:22.852,2,1,866,11054,0.0,0.0,0
2026-07-11 13:27:22.852,2,4,16943,64578348,0.0,0.0,0
2026-07-11 13:27:22.852,2,2,866,10968,0.0,0.0,0
2026-07-11 13:27:22.852,2,3,192936827,18823,0.0,0.0,0
2026-07-11 13:27:23.876,1,1,192935277,21439,0.0,0.0,0
2026-07-11 13:27:23.876,1,2,1930,11990,0.0,0.0,0
2026-07-11 13:27:23.876,1,3,18823,192936827,0.0,0.0,0
2026-07-11 13:27:23.876,2,1,866,11054,0.0,0.0,0
2026-07-11 13:27:23.876,2,4,16943,64578348,0.0,0.0,0
2026-07-11 13:27:23.876,2,2,866,10968,0.0,0.0,0
2026-07-11 13:27:23.876,2,3,192936827,18823,0.0,0.0,0
2026-07-11 13:27:24.902,1,1,192935277,21439,0.0,0.0,0
2026-07-11 13:27:24.902,1,2,1930,11990,0.0,0.0,0
2026-07-11 13:27:24.902,1,3,18823,192936827,0.0,0.0,0
2026-07-11 13:27:24.902,2,1,866,11054,0.0,0.0,0
2026-07-11 13:27:24.902,2,4,16943,64578348,0.0,0.0,0
2026-07-11 13:27:24.902,2,2,866,10968,0.0,0.0,0
2026-07-11 13:27:24.902,2,3,192936827,18823,0.0,0.0,0
2026-07-11 13:27:25.923,1,1,192935277,21439,0.0,0.0,0
2026-07-11 13:27:25.923,1,2,1930,11990,0.0,0.0,0
2026-07-11 13:27:25.923,1,3,18823,192936827,0.0,0.0,0
2026-07-11 13:27:25.923,2,1,866,11054,0.0,0.0,0
2026-07-11 13:27:25.923,2,4,16943,64578348,0.0,0.0,0
2026-07-11 13:27:25.923,2,2,866,10968,0.0,0.0,0
2026-07-11 13:27:25.923,2,3,192936827,18823,0.0,0.0,0
2026-07-11 13:27:26.943,1,1,192935277,21499,0.0,470.5,0
2026-07-11 13:27:26.943,1,2,1930,12050,0.0,470.5,0
2026-07-11 13:27:26.943,1,3,18883,192936887,470.5,470.5,0
2026-07-11 13:27:26.943,2,1,866,11114,0.0,470.5,0
2026-07-11 13:27:26.943,2,4,16943,64578408,0.0,470.5,0
2026-07-11 13:27:26.943,2,2,866,11028,0.0,470.5,0
2026-07-11 13:27:26.943,2,3,192936887,18883,470.5,470.5,0
2026-07-11 13:27:27.965,1,1,192935277,21499,0.0,0.0,0
2026-07-11 13:27:27.965,1,2,1930,12050,0.0,0.0,0
2026-07-11 13:27:27.965,1,3,18883,192936887,0.0,0.0,0
2026-07-11 13:27:27.965,2,1,866,11114,0.0,0.0,0
2026-07-11 13:27:27.965,2,4,16943,64578408,0.0,0.0,0
2026-07-11 13:27:27.965,2,2,866,11028,0.0,0.0,0
2026-07-11 13:27:27.965,2,3,192936887,18883,0.0,0.0,0
2026-07-11 13:27:28.990,1,1,192935277,21499,0.0,0.0,0
2026-07-11 13:27:28.990,1,2,1930,12050,0.0,0.0,0
2026-07-11 13:27:28.990,1,3,18883,192936887,0.0,0.0,0
2026-07-11 13:27:28.990,2,1,866,11114,0.0,0.0,0
2026-07-11 13:27:28.990,2,4,16943,64578408,0.0,0.0,0
2026-07-11 13:27:28.990,2,2,866,11028,0.0,0.0,0
2026-07-11 13:27:28.990,2,3,192936887,18883,0.0,0.0,0
2026-07-11 13:27:30.013,1,1,192935277,21499,0.0,0.0,0
2026-07-11 13:27:30.013,1,2,1930,12050,0.0,0.0,0
2026-07-11 13:27:30.013,1,3,18883,192936887,0.0,0.0,0
2026-07-11 13:27:30.013,2,1,866,11114,0.0,0.0,0
2026-07-11 13:27:30.013,2,4,16943,64578408,0.0,0.0,0
2026-07-11 13:27:30.013,2,2,866,11028,0.0,0.0,0
2026-07-11 13:27:30.013,2,3,192936887,18883,0.0,0.0,0
2026-07-11 13:27:31.032,1,1,192935277,21499,0.0,0.0,0
2026-07-11 13:27:31.032,1,2,1930,12050,0.0,0.0,0
2026-07-11 13:27:31.032,1,3,18883,192936887,0.0,0.0,0
2026-07-11 13:27:31.032,2,1,866,11114,0.0,0.0,0
2026-07-11 13:27:31.032,2,4,16943,64578408,0.0,0.0,0
2026-07-11 13:27:31.032,2,2,866,11028,0.0,0.0,0
2026-07-11 13:27:31.032,2,3,192936887,18883,0.0,0.0,0
2026-07-11 13:27:32.052,1,1,192935277,21499,0.0,0.0,0
2026-07-11 13:27:32.052,1,2,1930,12050,0.0,0.0,0
2026-07-11 13:27:32.052,1,3,18883,192936887,0.0,0.0,0
2026-07-11 13:27:32.052,2,1,866,11114,0.0,0.0,0
2026-07-11 13:27:32.052,2,4,17003,64578408,470.53,0.0,0
2026-07-11 13:27:32.052,2,2,866,11028,0.0,0.0,0
2026-07-11 13:27:32.052,2,3,192936887,18883,0.0,0.0,0
2026-07-11 13:27:33.073,1,1,192935277,21499,0.0,0.0,0
2026-07-11 13:27:33.073,1,2,1930,12050,0.0,0.0,0
2026-07-11 13:27:33.073,1,3,18883,192936887,0.0,0.0,0
2026-07-11 13:27:33.073,2,1,866,11114,0.0,0.0,0
2026-07-11 13:27:33.073,2,4,17003,64578408,0.0,0.0,0
2026-07-11 13:27:33.073,2,2,866,11028,0.0,0.0,0
2026-07-11 13:27:33.073,2,3,192936887,18883,0.0,0.0,0
2026-07-11 13:27:34.094,1,1,192935277,21499,0.0,0.0,0
2026-07-11 13:27:34.094,1,2,1930,12050,0.0,0.0,0
2026-07-11 13:27:34.094,1,3,18883,192936887,0.0,0.0,0
2026-07-11 13:27:34.094,2,1,866,11114,0.0,0.0,0
2026-07-11 13:27:34.094,2,4,17003,64578408,0.0,0.0,0
2026-07-11 13:27:34.094,2,2,866,11028,0.0,0.0,0
2026-07-11 13:27:34.094,2,3,192936887,18883,0.0,0.0,0
2026-07-11 13:27:35.115,1,1,192935277,21499,0.0,0.0,0
2026-07-11 13:27:35.115,1,2,1930,12050,0.0,0.0,0
2026-07-11 13:27:35.115,1,3,18883,192936887,0.0,0.0,0
2026-07-11 13:27:35.115,2,1,866,11114,0.0,0.0,0
2026-07-11 13:27:35.115,2,4,17003,64578408,0.0,0.0,0
2026-07-11 13:27:35.115,2,2,866,11028,0.0,0.0,0
2026-07-11 13:27:35.115,2,3,192936887,18883,0.0,0.0,0
2026-07-11 13:27:36.136,1,1,192935277,21499,0.0,0.0,0
2026-07-11 13:27:36.136,1,2,1930,12050,0.0,0.0,0
2026-07-11 13:27:36.136,1,3,18883,192936887,0.0,0.0,0
2026-07-11 13:27:36.136,2,1,866,11114,0.0,0.0,0
2026-07-11 13:27:36.136,2,4,17003,64578408,0.0,0.0,0
2026-07-11 13:27:36.136,2,2,866,11028,0.0,0.0,0
2026-07-11 13:27:36.136,2,3,192936887,18883,0.0,0.0,0
2026-07-11 13:27:37.157,1,1,192935277,21559,0.0,470.36,0
2026-07-11 13:27:37.157,1,2,1930,12110,0.0,470.36,0
2026-07-11 13:27:37.157,1,3,18943,192936947,470.36,470.36,0
2026-07-11 13:27:37.157,2,1,866,11174,0.0,470.36,0
2026-07-11 13:27:37.157,2,4,17003,64578468,0.0,470.36,0
2026-07-11 13:27:37.157,2,2,866,11088,0.0,470.36,0
2026-07-11 13:27:37.157,2,3,192936947,18943,470.36,470.36,0
2026-07-11 13:27:38.178,1,1,192935277,21559,0.0,0.0,0
2026-07-11 13:27:38.178,1,2,1930,12110,0.0,0.0,0
2026-07-11 13:27:38.178,1,3,18943,192936947,0.0,0.0,0
2026-07-11 13:27:38.178,2,1,866,11174,0.0,0.0,0
2026-07-11 13:27:38.178,2,4,17003,64578468,0.0,0.0,0
2026-07-11 13:27:38.178,2,2,866,11088,0.0,0.0,0
2026-07-11 13:27:38.178,2,3,192936947,18943,0.0,0.0,0
2026-07-11 13:27:39.200,1,1,192935277,21559,0.0,0.0,0
2026-07-11 13:27:39.200,1,2,1930,12110,0.0,0.0,0
2026-07-11 13:27:39.200,1,3,18943,192936947,0.0,0.0,0
2026-07-11 13:27:39.200,2,1,866,11174,0.0,0.0,0
2026-07-11 13:27:39.200,2,4,17003,64578468,0.0,0.0,0
2026-07-11 13:27:39.200,2,2,866,11088,0.0,0.0,0
2026-07-11 13:27:39.200,2,3,192936947,18943,0.0,0.0,0
2026-07-11 13:27:40.224,1,1,192935277,21559,0.0,0.0,0
2026-07-11 13:27:40.224,1,2,1930,12110,0.0,0.0,0
2026-07-11 13:27:40.224,1,3,18943,192936947,0.0,0.0,0
2026-07-11 13:27:40.224,2,1,866,11174,0.0,0.0,0
2026-07-11 13:27:40.224,2,4,17003,64578468,0.0,0.0,0
2026-07-11 13:27:40.224,2,2,866,11088,0.0,0.0,0
2026-07-11 13:27:40.224,2,3,192936947,18943,0.0,0.0,0
2026-07-11 13:27:41.244,1,1,192935277,21559,0.0,0.0,0
2026-07-11 13:27:41.244,1,2,1930,12110,0.0,0.0,0
2026-07-11 13:27:41.244,1,3,18943,192936947,0.0,0.0,0
2026-07-11 13:27:41.244,2,1,866,11174,0.0,0.0,0
2026-07-11 13:27:41.244,2,4,17003,64578468,0.0,0.0,0
2026-07-11 13:27:41.244,2,2,866,11088,0.0,0.0,0
2026-07-11 13:27:41.244,2,3,192936947,18943,0.0,0.0,0
2026-07-11 13:27:42.263,1,1,192935277,21559,0.0,0.0,0
2026-07-11 13:27:42.263,1,2,1930,12110,0.0,0.0,0
2026-07-11 13:27:42.263,1,3,18943,192936947,0.0,0.0,0
2026-07-11 13:27:42.263,2,1,866,11174,0.0,0.0,0
2026-07-11 13:27:42.263,2,4,17063,64578468,470.78,0.0,0
2026-07-11 13:27:42.263,2,2,866,11088,0.0,0.0,0
2026-07-11 13:27:42.263,2,3,192936947,18943,0.0,0.0,0
2026-07-11 13:27:43.284,1,1,192935277,21559,0.0,0.0,0
2026-07-11 13:27:43.284,1,2,1930,12110,0.0,0.0,0
2026-07-11 13:27:43.284,1,3,18943,192936947,0.0,0.0,0
2026-07-11 13:27:43.284,2,1,866,11174,0.0,0.0,0
2026-07-11 13:27:43.284,2,4,17063,64578468,0.0,0.0,0
2026-07-11 13:27:43.284,2,2,866,11088,0.0,0.0,0
2026-07-11 13:27:43.284,2,3,192936947,18943,0.0,0.0,0
2026-07-11 13:27:44.305,1,1,192935277,21559,0.0,0.0,0
2026-07-11 13:27:44.305,1,2,1930,12110,0.0,0.0,0
2026-07-11 13:27:44.305,1,3,18943,192936947,0.0,0.0,0
2026-07-11 13:27:44.305,2,1,866,11174,0.0,0.0,0
2026-07-11 13:27:44.305,2,4,17063,64578468,0.0,0.0,0
2026-07-11 13:27:44.305,2,2,866,11088,0.0,0.0,0
2026-07-11 13:27:44.305,2,3,192936947,18943,0.0,0.0,0
2026-07-11 13:27:45.328,1,1,192935277,21559,0.0,0.0,0
2026-07-11 13:27:45.328,1,2,1930,12110,0.0,0.0,0
2026-07-11 13:27:45.328,1,3,18943,192936947,0.0,0.0,0
2026-07-11 13:27:45.328,2,1,866,11174,0.0,0.0,0
2026-07-11 13:27:45.328,2,4,17063,64578468,0.0,0.0,0
2026-07-11 13:27:45.328,2,2,866,11088,0.0,0.0,0
2026-07-11 13:27:45.328,2,3,192936947,18943,0.0,0.0,0
2026-07-11 13:27:46.349,1,1,192935277,21559,0.0,0.0,0
2026-07-11 13:27:46.349,1,2,1930,12110,0.0,0.0,0
2026-07-11 13:27:46.349,1,3,18943,192936947,0.0,0.0,0
2026-07-11 13:27:46.349,2,1,866,11174,0.0,0.0,0
2026-07-11 13:27:46.349,2,4,17063,64578468,0.0,0.0,0
2026-07-11 13:27:46.349,2,2,866,11088,0.0,0.0,0
2026-07-11 13:27:46.349,2,3,192936947,18943,0.0,0.0,0
2026-07-11 13:27:47.368,1,1,192935277,21619,0.0,470.87,0
2026-07-11 13:27:47.368,1,2,1930,12170,0.0,470.87,0
2026-07-11 13:27:47.368,1,3,19003,192937007,470.87,470.87,0
2026-07-11 13:27:47.368,2,1,866,11234,0.0,470.87,0
2026-07-11 13:27:47.368,2,4,17063,64578528,0.0,470.87,0
2026-07-11 13:27:47.368,2,2,866,11148,0.0,470.87,0
2026-07-11 13:27:47.368,2,3,192937007,19003,470.87,470.87,0
2026-07-11 13:27:48.392,1,1,192935277,21619,0.0,0.0,0
2026-07-11 13:27:48.392,1,2,1930,12170,0.0,0.0,0
2026-07-11 13:27:48.392,1,3,19003,192937007,0.0,0.0,0
2026-07-11 13:27:48.392,2,1,866,11234,0.0,0.0,0
2026-07-11 13:27:48.392,2,4,17063,64578528,0.0,0.0,0
2026-07-11 13:27:48.392,2,2,866,11148,0.0,0.0,0
2026-07-11 13:27:48.392,2,3,192937007,19003,0.0,0.0,0
2026-07-11 13:27:49.414,1,1,192935277,21661,0.0,328.78,0
2026-07-11 13:27:49.414,1,2,6294985,12732,49262689.08,4399.39,0
2026-07-11 13:27:49.414,1,3,19565,199233042,4399.39,49286016.83,0
2026-07-11 13:27:49.414,2,1,866,11276,0.0,328.78,0
2026-07-11 13:27:49.414,2,4,17625,71078693,4399.39,50883967.71,0
2026-07-11 13:27:49.414,2,2,866,11190,0.0,328.78,0
2026-07-11 13:27:49.414,2,3,199441642,19565,50918959.33,4399.39,0
2026-07-11 13:27:50.437,1,1,192935277,21661,0.0,0.0,0
2026-07-11 13:27:50.437,1,2,32611365,12732,205961664.31,0.0,0
2026-07-11 13:27:50.437,1,3,19565,225546442,0.0,205938341.73,0
2026-07-11 13:27:50.437,2,1,866,11276,0.0,0.0,0
2026-07-11 13:27:50.437,2,4,17625,97360803,0.0,205693454.69,0
2026-07-11 13:27:50.437,2,2,866,11190,0.0,0.0,0
2026-07-11 13:27:50.437,2,3,225719282,19565,205658470.82,0.0,0
2026-07-11 13:27:51.458,1,1,192935277,21661,0.0,0.0,0
2026-07-11 13:27:51.458,1,2,58896455,12732,205904174.32,0.0,0
2026-07-11 13:27:51.458,1,3,19565,251831532,0.0,205904174.32,0
2026-07-11 13:27:51.458,2,1,866,11276,0.0,0.0,0
2026-07-11 13:27:51.458,2,4,17625,123653343,0.0,205962533.87,0
